,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_kbest__k,param_preprocessor__text__tfidf__ngram_range,param_preprocessor__text__tfidf__tokenizer,param_preprocessor__text__tfidf__use_idf,param_clf__estimator__class_weight,param_clf__estimator__penalty,param_clf__estimator__alpha,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced accuracy,split1_test_Balanced accuracy,split2_test_Balanced accuracy,split3_test_Balanced accuracy,split4_test_Balanced accuracy,mean_test_Balanced accuracy,std_test_Balanced accuracy,rank_test_Balanced accuracy,split0_test_Matthews correlation coefficient,split1_test_Matthews correlation coefficient,split2_test_Matthews correlation coefficient,split3_test_Matthews correlation coefficient,split4_test_Matthews correlation coefficient,mean_test_Matthews correlation coefficient,std_test_Matthews correlation coefficient,rank_test_Matthews correlation coefficient,learner
420,10.332304573059082,0.21498740932870536,2.6168341636657715,0.16051542616845876,NearestCentroid(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.5822657262127537,0.5884554483949906,0.5894630775874479,0.5993954224845257,0.595594586812554,0.5910348522984543,0.005944942139694457,444,0.4623099423772987,0.44463533655943666,0.46706339872596087,0.44032885017784196,0.43394457268342157,0.449656420104792,0.012823349957968544,32,0.5048600442491603,0.5078732583940065,0.5098891940877228,0.519096507979157,0.5142471914249598,0.5111932392270013,0.004992403150393491,416,NearestCentroid
27,3.376493740081787,0.2524740573795187,0.19518165588378905,0.0087850538841421,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(1, 1)",,False,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7852310349791277,0.784799193896646,0.7777457895494458,0.7868144522815604,0.7831845666570688,0.7835550074727697,0.003126188983397642,4,0.46482518887313207,0.4328933229552239,0.4570452427790973,0.4447851198989027,0.44564023865755376,0.4490378226327819,0.010987571501079813,33,0.7256924454060253,0.724415207251589,0.7162528726087892,0.7267631904424507,0.7206352888844431,0.7227518009186594,0.0038528236115582385,4,LinearSVC
37,13.940160179138184,0.6343460750642274,2.9973655700683595,0.5515719319814405,"LinearSVC(class_weight='balanced', max_iter=10000)",10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7869583993090543,0.7863826111990787,0.7791852598243846,0.7885418166114869,0.7859199539303197,0.7853976081748648,0.0032298131132050627,1,0.46230371711523044,0.4358479016260308,0.4487098031558674,0.4491030590819942,0.44626648970173965,0.4484461941361725,0.008438009125143333,34,0.7279296349905173,0.7264364405290269,0.7180774905277426,0.7291117862668633,0.7241023005638905,0.7251315305756081,0.003903675424134188,1,LinearSVC
25,14.111132383346558,0.8771870603744296,2.7915265560150146,0.23861321709539024,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7873902403915359,0.7850870879516338,0.778753418741903,0.7876781344465237,0.7860639216815434,0.784994560642628,0.0032571397384739435,2,0.45978655533313284,0.4345707298561531,0.45209816444420897,0.44679082480029264,0.44546338386777434,0.44774193166031234,0.008290074363421695,35,0.7284621667673123,0.7247461425265621,0.7175363022862798,0.728044225070972,0.7243217123657888,0.7246221098033832,0.003918448705731795,2,LinearSVC
272,15.021620845794677,0.7314865608268799,2.9906131744384767,0.15660548525929033,ComplementNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7033251763351087,0.7057722758025047,0.7073556931049374,0.7059162228299986,0.710048949035416,0.7064836634215931,0.0022034427209181766,216,0.4416659897899383,0.4153502309112569,0.43611101122304813,0.4891787610453555,0.45068638633869024,0.4465984758616578,0.024251024078447942,36,0.6196589646599234,0.6213127649265131,0.6249868255349297,0.6217761710316078,0.624681281161414,0.6224832014628776,0.0020467444926436573,221,ComplementNB
274,3.8343194007873533,0.35658892455978536,0.5058743953704834,0.04660139199316868,ComplementNB(),5000,"(1, 3)",,True,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7103785806823089,0.700446235785231,0.702893335252627,0.7047646466100475,0.7024186582205586,0.7041802913101545,0.003390074924158821,220,0.4432820561798706,0.41619598856815915,0.42837472032310736,0.49335764779655766,0.4483742586331467,0.4459169343001683,0.02628560902492007,37,0.6287578089359244,0.6148017882418221,0.618139223769724,0.6203648006303225,0.6147912057729857,0.6193709654701557,0.005147218775625435,224,ComplementNB
134,1.8239280223846435,0.388108938853957,0.23375306129455567,0.0354578767762559,Perceptron(),10000,"(1, 1)",,True,,,,,"{'clf__estimator': Perceptron(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7364329926587015,0.7319706348063912,0.7309630056139341,0.724917230459191,0.7319320472214224,0.7312431821519281,0.0036887401441672925,162,0.46230269740885094,0.4243213373586633,0.4437640210534588,0.44765246302499806,0.44739405211361527,0.44508691419191726,0.012175773860011273,38,0.6650099578197116,0.6582374417399933,0.6582828611438005,0.6529707573175464,0.6548712574741363,0.6578744550990376,0.004105591352827799,160,Perceptron
249,14.666114568710327,0.18305227614301703,3.3868739128112795,0.21492285213624351,ComplementNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,0.1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7276522239815748,0.7218943428818195,0.7265006477616237,0.7292356412840075,0.7294845954506191,0.7269534902719288,0.0027532880023168355,175,0.4334678382697826,0.41576587933495984,0.427124985620877,0.4914269912859053,0.45272116773023086,0.44410137244835113,0.02652615689420857,39,0.6527396406984073,0.6443827406986627,0.6510395727143781,0.653910783411233,0.6527482733450171,0.6509642021735396,0.0034158087989383267,177,ComplementNB
86,1.4168113231658936,0.07811510333587345,0.20398077964782715,0.0032024257966670635,SGDClassifier(),10000,"(1, 1)",,True,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.781200518209299,0.7784655246869152,0.7712681733122211,0.7837915647041889,0.781025050388713,0.7791501662602675,0.004286169852963028,12,0.46609767183223166,0.43849333905732574,0.41769869743636695,0.4435193786669567,0.44170559833084183,0.4415029370647446,0.015392904800968719,40,0.7208807476230322,0.717114772987107,0.7085340526197225,0.7227492017619485,0.7177434644100014,0.7174044478803623,0.00488945415740346,11,SGDClassifier
310,4.461161804199219,0.5807921349289221,0.5260396003723145,0.040378084336918085,ComplementNB(),10000,"(1, 3)",,True,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7398877213185547,0.7361450986037138,0.731106952641428,0.7362890456312077,0.7317880794701986,0.7350433795330205,0.003234982270301827,149,0.4366222487136102,0.41274339714955205,0.4270895628434673,0.4893332460028522,0.44023215382707215,0.4412041217073108,0.02587502464315661,41,0.667320371978524,0.6608932370132716,0.6557674392019059,0.6607755000544542,0.6533161029076414,0.6596145302311593,0.004833905980418909,152,ComplementNB
72,11.087772178649903,0.13743373645221446,2.5532552719116213,0.05770016478792286,SGDClassifier(),5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7833597236217072,0.7801928890168418,0.7731394846696416,0.7819202533467684,0.7837604376619637,0.7804745576633845,0.003875406018240265,6,0.45926279525397995,0.43727085764783663,0.4218143896656863,0.4426038147284686,0.436664312247996,0.43952323390879344,0.012049813746254003,42,0.7234890617290767,0.7190287684406793,0.7103454383794661,0.7211776773450601,0.7214372774682662,0.7190956446725096,0.004597625479176569,6,SGDClassifier
145,12.857316493988037,0.7102327550150794,2.782647132873535,0.23166916262951456,PassiveAggressiveClassifier(),5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': PassiveAggressiveClassifier(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7516913775730532,0.7534187419029797,0.7489563840506693,0.7545703181229307,0.7548229196659948,0.7526919482631256,0.002170397343171024,83,0.47644900130371975,0.44276749118415015,0.4459775901549192,0.42114670289520245,0.40971877998106093,0.43921191310381047,0.022983533150194888,43,0.6839058606808189,0.6853288904790407,0.67932695837399,0.6868203107506636,0.6842362090250802,0.6839236458619187,0.002513679685916648,84,PassiveAggressiveClassifier
296,15.681737470626832,1.5529987732598785,3.2832406520843507,0.20150610508082858,ComplementNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7026054411976392,0.7050525406650353,0.7073556931049374,0.7069238520224558,0.710048949035416,0.7063972952050968,0.0024785837044449103,218,0.42867400815360224,0.40923017030240044,0.4274231836073297,0.4853066969230562,0.44533272949867614,0.43919335769701295,0.02573370650511803,44,0.6171453400328474,0.6190004100867245,0.6236900328738648,0.621405152217435,0.6233577759697606,0.6209197422361263,0.002521273069133087,223,ComplementNB
308,14.43797607421875,0.35134450068373596,3.129353475570679,0.10385773360137741,ComplementNB(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7351374694112567,0.7367208867136894,0.7329782639988485,0.7336979991363178,0.7338036279873308,0.7344676494494886,0.0013249371364192862,151,0.42608523865561854,0.41567031568380575,0.42270060277546095,0.4850860563437004,0.4455532777609226,0.4390190982439016,0.025074304759138785,45,0.6605586680982878,0.6614674917108047,0.6577947330242803,0.6571804053009486,0.6555493932025437,0.658510138267373,0.002190361596644557,157,ComplementNB
84,11.50632176399231,0.7819670354683664,2.6854036331176756,0.14361476764295752,SGDClassifier(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7827839355117316,0.7796171009068663,0.7742910608895927,0.7813444652367929,0.7818888568960553,0.7799850838882078,0.003028634976688569,9,0.46220163644830203,0.435314325259992,0.415112870590643,0.44097845464492375,0.43966160286284384,0.4386537779613409,0.015008315936290493,46,0.7232097708386903,0.7182378697988567,0.7112327787257965,0.7211836359514934,0.7189707476138496,0.7185669605857374,0.004061138886555017,8,SGDClassifier
422,0.9049761772155762,0.19894193589160367,0.2492849349975586,0.06808581691102933,NearestCentroid(),10000,"(1, 1)",,True,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.5593781488412264,0.5622570893911041,0.5636965596660429,0.5736289045631208,0.56723293982148,0.5652387284565947,0.004898709699295133,459,0.4582712663636399,0.4366717596549335,0.44301356583576623,0.4418384818568023,0.4097144588929335,0.43790190652081507,0.0158277097005266,47,0.4832845846590315,0.48377523290806307,0.48494763487802034,0.49383786246730216,0.48836577449560425,0.48684221788160426,0.003922062305910433,433,NearestCentroid
410,0.760384464263916,0.053387913923794925,0.2109312057495117,0.022136348819525902,NearestCentroid(),5000,"(1, 1)",,True,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.5592342018137325,0.5622570893911041,0.5631207715560673,0.5736289045631208,0.5665131010653613,0.5649508136778773,0.004920058113471203,460,0.4582875723307448,0.4366717596549335,0.44301747786599766,0.44156668016506684,0.40911004360676034,0.4377307067247006,0.01603441979672357,48,0.48313490056156083,0.48377082199983995,0.48437397805022414,0.49380757568317774,0.48759960564984167,0.48653737638892885,0.0039470263768147645,434,NearestCentroid
285,14.721524477005005,0.5282837922922872,3.0280622959136965,0.04402835470669712,ComplementNB(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7495321721606448,0.7467971786382611,0.739599827263567,0.7525550597380164,0.7466167578462425,0.7470201991293464,0.004294627157325406,101,0.4245075085203609,0.4123100203497542,0.40832850062832987,0.49569351532022177,0.43972293548079644,0.43611249605989266,0.031736783443749444,49,0.6803685865232382,0.6758615971127858,0.6678040947456054,0.6831669405924479,0.67433310535695,0.6763068648662054,0.005290544612520894,102,ComplementNB
158,2.6096070289611815,0.4940541940139023,0.22705426216125488,0.021267999607332114,PassiveAggressiveClassifier(),10000,"(1, 1)",,True,,,,,"{'clf__estimator': PassiveAggressiveClassifier(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7437742910608895,0.7482366489132,0.7434863970059018,0.7479487548582122,0.7392744025338325,0.7445440988744072,0.0033077982100275416,118,0.4358281819792929,0.42409393240275783,0.4404211014220123,0.44930691743555545,0.43090753748831906,0.4361115341455875,0.008535515585920566,50,0.6728882279043492,0.6778685884517612,0.6719801724633806,0.6776920792030606,0.6648490795603331,0.6730556295165769,0.004758010776878014,117,PassiveAggressiveClassifier
147,2.534123992919922,0.24264209373285475,0.23968062400817872,0.04459606666378162,PassiveAggressiveClassifier(),5000,"(1, 1)",,False,,,,,"{'clf__estimator': PassiveAggressiveClassifier(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7452137613358284,0.7571613646178207,0.7491003310781632,0.7597524111127105,0.7371148862654765,0.749668550882,0.00819254556023358,91,0.46394107125062667,0.4143966445219795,0.4307749431124027,0.43466432159152424,0.43258223225611814,0.43527184254653034,0.016034486314177403,51,0.6781414972525527,0.6909368291007821,0.6796655889793173,0.6920663017237969,0.6648941935401692,0.6811408821193237,0.009904070476459121,88,PassiveAggressiveClassifier
